,Protein_Names,Protein_Group,Protein_Ids,Genes,First_Protein_Description,Peptides,1135-MRL_12,3057-MLL-LP1_2,3057-MLL-LS1_1,3057-MLL-NUC_3,3057-MRL-LP1_10,3057-MRL-LS1_7,3058-FRL_5,3058-FRU_13,3058-FRU-LP1_9,3058-FRU-LS1_6,3058-MRU_15,3062-MRL_4,3062-MRU_14,3062-MRU-LP1_11,3062-MRU-LS1_8
4149,COMD4_MOUSE,Q9CQ02,Q9CQ02;A0A1L1SRM6;A0A1L1SRX4;A0A1L1ST08;A0A1L1SVC7,Commd4,COMM domain-containing protein 4,4,0.0,82310.9,493865.0,0.0,87432.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,MTUS2_MOUSE,Q3UHD3,Q3UHD3,Mtus2,Microtubule-associated tumor suppressor candidate 2 homolog,21,0.0,82290.7,217379.0,0.0,129413.0,0.0,0.0,93038.7,120161.0,0.0,56510.6,0.0,180476.0,3160570.0,86062.9
4151,EPS8_MOUSE,Q08509,Q08509,Eps8,Epidermal growth factor receptor kinase substrate 8,2,0.0,81980.7,267005.0,0.0,70887.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740853.0,0.0
4152,NAV3_MOUSE,Q80TN7,Q80TN7;A0A668KM70;E9QMF5,Nav3,Neuron navigator 3,13,0.0,81867.4,173552.0,0.0,180871.0,0.0,0.0,0.0,211515.0,0.0,109026.0,0.0,106549.0,3231280.0,0.0
4153,B0QZW1_MOUSE;F2Z488_MOUSE;G5E863_MOUSE;G5E8H1_MOUSE,B0QZW1;F2Z488;G5E863;G5E8H1,B0QZW1;F2Z488;G5E863;G5E8H1,Gria2;Gria3;Gria4,"Isoform of Q9Z2W9, Glutamate receptor 3",1,0.0,81440.7,0.0,0.0,190915.0,0.0,0.0,0.0,140607.0,0.0,0.0,0.0,0.0,2463510.0,0.0
4154,MTEF2_MOUSE,Q8BKY8,Q8BKY8,Mterf2,"Transcription termination factor 2, mitochondrial",6,0.0,81438.7,511948.0,0.0,453945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229890.0,0.0
4155,E9Q0N0_MOUSE;E9Q3I5_MOUSE;E9Q3I9_MOUSE,E9Q0N0;E9Q3I5;E9Q3I9,E9Q0N0;E9Q3I5;E9Q3I9,Itsn1,"Isoform of Q9Z0R4, Intersectin-1",1,0.0,81260.5,310364.0,0.0,212949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756960.0,0.0
4156,A2ADA6_MOUSE;Q6NXL5_MOUSE,A2ADA6;Q6NXL5,Q6NXL5;A2ADA6,Acap3,"Isoform of Q6NXL5, ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",5,0.0,80920.9,264003.0,0.0,105193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26589.2,889254.0,0.0
4157,PKHA2_MOUSE,Q9ERS5,Q9ERS5;F8WIK5,Plekha2,Pleckstrin homology domain-containing family A member 2,2,0.0,80849.2,0.0,0.0,97370.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148490.0,0.0
4158,S41A3-2_MOUSE;S41A3_MOUSE,Q921R8;Q921R8-2,Q921R8;G3X937;Q921R8-2,Slc41a3,Solute carrier family 41 member 3,1,0.0,80685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532165.0,0.0
4159,MEF2D_MOUSE,Q63943,Q60929;Q63943;Q8CFN5;A0A0G2JDK0;A0A0G2JDQ1;A0A0G2JDT0;A0A0G2JE18;A0A0G2JEC2;A0A0G2JES4;A0A0G2JET3;A0A0G2JFI7;A0A0G2JFL7;A0A0G2JFS4;A0A0G2JFX1;A0A0G2JFX2;A0A0G2JGK3;A0A0G2JGL3;A0A0H2UH28;A0A0H2UKB6;D3Z6M5;E9Q5E0;E9QKT0;Q60929-2;Q60929-3;Q63943-2;Q8CFN5-2;Q8CFN5-3;Q8CFN5-4;Q8CFN5-5;Q921S6;S4R2H4,Mef2d,Myocyte-specific enhancer factor 2D,3,0.0,80504.4,533367.0,0.0,196559.0,0.0,0.0,0.0,28768.1,0.0,0.0,0.0,152764.0,1750990.0,41135.2
4160,MON1B_MOUSE,Q8BMQ8,Q8BMQ8,Mon1b,Vacuolar fusion protein MON1 homolog B,2,0.0,80493.1,194989.0,0.0,86217.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336410.0,0.0
4161,SYFM_MOUSE,Q99M01,Q99M01;A0A286YCZ5;G3X9Q4,Fars2,"Phenylalanine--tRNA ligase, mitochondrial",1,0.0,79774.4,279815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49573.7,0.0,0.0,0.0,0.0
4162,RL22L-2_MOUSE;RL22L_MOUSE,Q9D7S7;Q9D7S7-2,Q9D7S7;Q9D7S7-2,Rpl22l1,60S ribosomal protein L22-like 1,1,0.0,79612.7,157663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,KLD7A_MOUSE,A2APT9,A2APT9,Klhdc7a,Kelch domain-containing protein 7A,3,0.0,79484.3,0.0,0.0,342352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444970.0,0.0
4164,ANM5_MOUSE,Q8CIG8,Q8CIG8;A0A0R4J049;F6QQQ6,Prmt5,Protein arginine N-methyltransferase 5,4,0.0,79392.1,448524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067340.0,0.0
4165,RT31_MOUSE,Q61733,Q61733,Mrps31,"28S ribosomal protein S31, mitochondrial",9,0.0,79241.4,803794.0,0.0,194140.0,0.0,0.0,0.0,0.0,0.0,222796.0,0.0,703327.0,1450470.0,126497.0
4166,RM37_MOUSE,Q921S7,Q921S7,Mrpl37,"39S ribosomal protein L37, mitochondrial",1,0.0,79222.2,195827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,D3Z286_MOUSE,D3Z286,D3Z286,Tmppe,Metallophos domain-containing protein,2,0.0,79003.8,0.0,0.0,131937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443700.0,0.0
4168,RRAGA_MOUSE,Q80X95,Q80X95,Rraga,Ras-related GTP-binding protein A,3,0.0,78757.2,929575.0,0.0,268482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,PCLI1-2_MOUSE;PCLI1_MOUSE,Q3UBG2;Q3UBG2-2,Q3UBG2;H3BJF2;H3BJG6;H3BJT8;H3BKK5;Q3UBG2-2,Pid1,"PTB-containing, cubilin and LRP1-interacting protein",2,0.0,78667.9,567329.0,0.0,173291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,GIPC1_MOUSE,Q9Z0G0,Q9Z0G0,Gipc1,PDZ domain-containing protein GIPC1,2,0.0,78589.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541384.0,0.0
4171,RBX2_MOUSE,Q9WTZ1,D3Z497;Q9WTZ1,Rnf7,RING-box protein 2,2,0.0,78532.0,597880.0,0.0,132261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49439.3,1567100.0,0.0
4172,GCP5-3_MOUSE;GCP5_MOUSE,Q8BKN5;Q8BKN5-3,Q8BKN5;Q8BKN5-3,Tubgcp5,Gamma-tubulin complex component 5,1,0.0,78362.3,0.0,0.0,235213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372370.0,0.0
4173,MCTP1_MOUSE,E9PV86,E9PV86;E9PW38,Mctp1,Multiple C2 and transmembrane domain-containing protein 1,2,0.0,78228.7,46623.6,0.0,104718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528062.0,0.0
4174,SLAI1_MOUSE,Q68FF7,Q68FF7;F7B673;F7D4S5;Q68FF7-2,Slain1,SLAIN motif-containing protein 1,4,0.0,78118.0,0.0,0.0,82737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714660.0,0.0
4175,MT1_MOUSE,P02802,P02802,Mt1,Metallothionein-1,3,0.0,77992.8,1415330.0,0.0,142821.0,0.0,0.0,0.0,92847.9,0.0,0.0,0.0,203985.0,5178160.0,125200.0
4176,CASC3_MOUSE,Q8K3W3,Q8K3W3,Casc3,Protein CASC3,4,0.0,77984.0,305603.0,0.0,187809.0,0.0,0.0,0.0,0.0,0.0,100467.0,0.0,231978.0,2570200.0,55197.2
4177,MPPB_MOUSE,Q9CXT8,Q9CXT8,Pmpcb,Mitochondrial-processing peptidase subunit beta,2,0.0,77917.1,117838.0,0.0,225961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823074.0,0.0
4178,STXB3_MOUSE,Q60770,Q60770;Q60770-2,Stxbp3,Syntaxin-binding protein 3,10,0.0,77890.2,340263.0,0.0,220740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927200.0,0.0
4179,PGM1_MOUSE,Q9D0F9,Q9D0F9;A2CEK3,Pgm1,Phosphoglucomutase-1,10,0.0,77764.9,474344.0,0.0,207171.0,0.0,0.0,0.0,62314.4,0.0,0.0,0.0,0.0,946518.0,0.0
4180,KCNH1_MOUSE,Q60603,Q60603;A0A1L1M1J8;Q3UHC9,Kcnh1,Potassium voltage-gated channel subfamily H member 1,5,0.0,77729.9,0.0,0.0,82498.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544080.0,0.0
4181,CLDN1_MOUSE,Q9CQX5,Q9CQX5,Cldnd1,Claudin domain-containing protein 1,4,0.0,77548.4,0.0,0.0,98008.6,0.0,0.0,0.0,112019.0,0.0,0.0,0.0,0.0,2398050.0,0.0
4182,GLUCM-2_MOUSE;GLUCM_MOUSE,Q8BH86;Q8BH86-2,Q8BH86;E9QMK9;Q8BH86-2,Dglucy,"D-glutamate cyclase, mitochondrial",13,0.0,77514.1,1080510.0,0.0,232170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119820.0,50256.5
4183,TOIP1_MOUSE,Q921T2,Q921T2;J3QQ40;Q3UE61;Q921T2-2;Q921T2-3,Tor1aip1,Torsin-1A-interacting protein 1,12,0.0,77380.2,0.0,0.0,105471.0,0.0,0.0,0.0,77732.4,0.0,0.0,0.0,38352.7,2737670.0,0.0
4184,TBR1_MOUSE,Q64336,Q64336;A2AR81,Tbr1,T-box brain protein 1,10,0.0,77285.1,112163.0,0.0,173792.0,0.0,0.0,0.0,118698.0,0.0,176469.0,0.0,195230.0,2439140.0,30750.3
4185,A0A2I3BQK1_MOUSE,A0A2I3BQK1,A0A2I3BQK1,Cyrib,"Isoform of Q921M7, DUF1394 domain-containing protein (Fragment)",1,0.0,77009.2,325082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,HMHA1_MOUSE,Q3TBD2,Q3TBD2;G3X9Q3,Arhgap45,Rho GTPase-activating protein 45,2,0.0,76900.4,229252.0,0.0,27436.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4187,LAS1L-2_MOUSE;LAS1L_MOUSE,A2BE28;A2BE28-2,A2BE28;A2BE28-2,Las1l,Ribosomal biogenesis protein LAS1L,5,0.0,76601.5,365722.0,0.0,124888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143110.0,773840.0,0.0
4188,VWA1_MOUSE,Q8R2Z5,Q8R2Z5,Vwa1,von Willebrand factor A domain-containing protein 1,10,0.0,76598.0,0.0,0.0,0.0,0.0,0.0,0.0,99733.8,0.0,0.0,0.0,0.0,9027790.0,0.0
4189,MADD-4_MOUSE;MADD-7_MOUSE,Q80U28-4;Q80U28-7,Q80U28;A2AGQ4;A2AGQ5;A2AGQ8;A2AGQ9;A2AGR0;Q80U28-15;Q80U28-2;Q80U28-4;Q80U28-7,Madd,"Isoform of Q80U28, Isoform 4 of MAP kinase-activating death domain protein",1,0.0,76330.8,220585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,IMP1L_MOUSE,Q9CQU8,Q9CQU8,Immp1l,Mitochondrial inner membrane protease subunit 1,1,0.0,76327.6,464873.0,0.0,192571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,F6XLV1_MOUSE,F6XLV1,F6XLV1,Crocc2,"Ciliary rootlet coiled-coil, rootletin family member 2",24,0.0,76312.5,0.0,0.0,0.0,0.0,0.0,26446.3,254911.0,0.0,0.0,0.0,162641.0,3428900.0,0.0
4192,GRIK5_MOUSE,Q61626,Q61626;A0A0U1RQ33,Grik5,"Glutamate receptor ionotropic, kainate 5",8,0.0,75541.7,0.0,0.0,106652.0,0.0,0.0,0.0,160983.0,0.0,0.0,0.0,0.0,2557070.0,0.0
4193,D3YWX2_MOUSE;F6YTL8_MOUSE,D3YWX2;F6YTL8,D3YWX2;F6YTL8,Ylpm1,"Isoform of Q9R0I7, YLP motif-containing protein 1",15,0.0,75369.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226874.0,0.0,329645.0,1669810.0,0.0
4194,E9PWW6_MOUSE,E9PWW6,E9PWW6;D3YZY2;D6RI42;E9Q0D3;E9Q8M5,Zc3h7a,Zinc finger CCCH type-containing 7 A,2,0.0,75351.4,322380.0,0.0,126524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30292.7
4195,A0A1W2P8C0_MOUSE;Q80UE4_MOUSE;Q80UE5_MOUSE,A0A1W2P8C0;Q80UE4;Q80UE5,A0A1W2P8C0;Q80UE4;Q80UE5,Epb41l2,"Isoform of O70318, SAB domain-containing protein (Fragment)",1,0.0,75321.9,392867.0,0.0,199626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50138.7,161333.0,68091.7
4196,SPRE2_MOUSE,Q924S7,Q924S7;Q5SRF8,Spred2,"Sprouty-related, EVH1 domain-containing protein 2",2,0.0,74920.0,0.0,0.0,0.0,0.0,0.0,0.0,45848.9,0.0,0.0,0.0,0.0,1125660.0,0.0
4197,PDLI5_MOUSE,Q8CI51,Q8CI51;Q8CI51-2,Pdlim5,PDZ and LIM domain protein 5,15,0.0,74622.0,852441.0,0.0,164635.0,0.0,0.0,0.0,55848.0,0.0,0.0,0.0,199526.0,4438850.0,71370.9
4198,RBM15-2_MOUSE;RBM15_MOUSE,Q0VBL3;Q0VBL3-2,Q0VBL3;Q0VBL3-2,Rbm15,RNA-binding protein 15,11,0.0,74394.7,224908.0,0.0,69861.1,0.0,0.0,0.0,50874.9,0.0,74154.8,0.0,254205.0,2751150.0,0.0
4199,G3UXW9_MOUSE,G3UXW9,G3UXW9,Gps1,"Isoform of Q99LD4, COP9 signalosome complex subunit 1",1,0.0,74368.3,498232.0,0.0,143091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,TM266_MOUSE,Q8BZB3,Q8BZB3,Tmem266,Transmembrane protein 266,4,0.0,74155.4,0.0,0.0,104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816746.0,0.0
4201,B2RXC2_MOUSE,B2RXC2,B2RXC2,Itpkb,Kinase,5,0.0,74017.3,204270.0,0.0,0.0,0.0,0.0,0.0,222271.0,0.0,0.0,0.0,125522.0,2047520.0,0.0
4202,AQP4-3_MOUSE;AQP4_MOUSE,P55088;P55088-3,P55088;A0A0R4J0Z3;A0A5F8MQ17;P55088-2;P55088-3,Aqp4,Aquaporin-4,1,0.0,73531.2,0.0,0.0,78478.7,0.0,0.0,0.0,46448.7,0.0,94436.7,0.0,176736.0,4570850.0,0.0
4203,H3BJS9_MOUSE;H3BLL4_MOUSE,H3BJS9;H3BLL4,H3BJS9;H3BLL4,Hnrnpk,"Isoform of P61979, KH_dom_type_1 domain-containing protein (Fragment)",1,0.0,73235.2,417094.0,0.0,95701.4,0.0,0.0,0.0,0.0,0.0,196561.0,0.0,774269.0,442019.0,143904.0
4204,F8VPN4_MOUSE,F8VPN4,F8VPN4;F6XXE6,Agl,4-alpha-glucanotransferase,12,0.0,72854.7,588658.0,0.0,212458.0,0.0,0.0,0.0,0.0,0.0,50958.3,0.0,253455.0,897845.0,38431.2
4205,UFSP2_MOUSE,Q99K23,Q99K23;A0A1B0GRT2;A0A1B0GSK1;A0A1B0GSM1;A0A1B0GSY4,Ufsp2,Ufm1-specific protease 2,3,0.0,72645.9,66776.4,0.0,216371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990559.0,0.0
4206,CK049_MOUSE,Q8BHR8,Q8BHR8;A2AII6;Q8BHR8-2,MGI:1915079,UPF0705 protein C11orf49 homolog,5,0.0,72596.9,104872.0,0.0,188101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117657.0,1803920.0,0.0
4207,PLXB2_MOUSE,B2RXS4,B2RXS4,Plxnb2,Plexin-B2,6,0.0,72463.8,0.0,0.0,138683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344600.0,0.0
4208,HELZ-3_MOUSE;HELZ_MOUSE,Q6DFV5;Q6DFV5-3,Q6DFV5;A2AAU5;Q6DFV5-2;Q6DFV5-3,Helz,Probable helicase with zinc finger domain,8,0.0,72307.4,302569.0,0.0,83589.8,0.0,0.0,0.0,105028.0,0.0,0.0,0.0,48591.3,635422.0,28886.0
4209,PFD3_MOUSE,P61759,P61759,Vbp1,Prefoldin subunit 3,9,0.0,72023.2,768594.0,0.0,90406.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516568.0,70546.2
4210,PSB6_MOUSE,Q60692,Q60692,Psmb6,Proteasome subunit beta type-6,2,0.0,71945.9,159402.0,0.0,131127.0,0.0,0.0,0.0,0.0,0.0,175921.0,0.0,158212.0,943396.0,0.0
4211,PP2BA-2_MOUSE,P63328-2,P63328-2,Ppp3ca,"Isoform of P63328, Isoform 2 of Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform",1,0.0,71864.4,2101620.0,0.0,125819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59968.9
4212,DLG5_MOUSE,E9Q9R9,E9Q9R9;E9Q9I2,Dlg5,Disks large homolog 5,3,0.0,71789.5,0.0,71637.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999151.0,0.0
4213,BTBDA_MOUSE,Q80X66,Q80X66;E9Q6L8;E9Q6Y9,Btbd10,BTB/POZ domain-containing protein 10,3,0.0,71569.3,144227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49264.3,1049740.0,0.0
4214,CPNE1_MOUSE,Q8C166,Q8C166;A3KGK7;B7ZCP4;B7ZCP5;B7ZCP6;B7ZCP7;E9Q806,Cpne1,Copine-1,4,0.0,71519.2,744048.0,0.0,174074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674776.0,76425.1
4215,SERB_MOUSE,Q99LS3,Q99LS3,Psph,Phosphoserine phosphatase,4,0.0,70976.4,2076630.0,34868.7,287361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52187.1
4216,NAA10_MOUSE,Q9QY36,Q3UX61;Q9CQX6;Q9QY36;B1AUY7;B1AUY8;B1AUY9;B1AUZ1;Q3V4D5,Naa10,N-alpha-acetyltransferase 10,4,0.0,70916.8,1023700.0,0.0,141784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146229.0,386213.0,0.0
4217,KLC4_MOUSE,Q9DBS5,Q9DBS5,Klc4,Kinesin light chain 4,9,0.0,70465.2,572607.0,0.0,204471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670340.0,0.0
4218,AKTS1_MOUSE,Q9D1F4,Q9D1F4;A0A140LHA0;E9QKI4;E9QKI5;F6R8S6,Akt1s1,Proline-rich AKT1 substrate 1,4,0.0,70401.5,843095.0,0.0,69912.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938144.0,0.0
4219,BBS1_MOUSE,Q3V3N7,Q3V3N7;A0A494B8X5;A0A494B9Z5,Bbs1,Bardet-Biedl syndrome 1 protein homolog,4,0.0,70324.4,316959.0,0.0,138599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733960.0,0.0
4220,IGS21_MOUSE,Q7TNR6,Q7TNR6,Igsf21,Immunoglobulin superfamily member 21,5,0.0,70238.5,0.0,0.0,120928.0,0.0,0.0,0.0,208539.0,0.0,0.0,0.0,0.0,3057580.0,0.0
4221,RIFK_MOUSE,Q8CFV9,Q8CFV9,Rfk,Riboflavin kinase,3,0.0,70149.9,1448390.0,0.0,65676.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100472.0,509208.0,0.0
4222,AKA7A_MOUSE;AKA7G_MOUSE,O55074;Q7TN79,Q7TN79;O55074,Akap7,"Isoform of Q7TN79, A-kinase anchor protein 7 isoform alpha",1,0.0,70031.7,0.0,0.0,106945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860611.0,45869.9
4223,IGBP1_MOUSE,Q61249,Q61249,Igbp1,Immunoglobulin-binding protein 1,8,0.0,69827.8,666378.0,0.0,129648.0,0.0,0.0,0.0,0.0,0.0,69630.0,0.0,223269.0,1338070.0,105554.0
4224,RN157-2_MOUSE;RN157_MOUSE,Q3TEL6;Q3TEL6-2,Q3TEL6;Q9D074;A2AAN9;A2AAP0;F7D0T8;Q3TEL6-2;Q9D074-2;Q9D074-3;Q9D074-4;Q9D074-5,Rnf157,E3 ubiquitin ligase Rnf157,3,0.0,69814.4,0.0,0.0,185143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596126.0,0.0
4225,CRACD-2_MOUSE;CRACD_MOUSE,Q5PR69;Q5PR69-2,Q5PR69;A0A5F8MPP1;E9Q3Y7;E9Q5L4;Q5PR69-2,Crad,Capping protein inhibiting regulator of actin dynamics,17,0.0,69782.7,196155.0,0.0,63702.6,0.0,0.0,0.0,178186.0,0.0,0.0,0.0,0.0,2785890.0,0.0
4226,Q8VDV7_MOUSE,Q8VDV7,Q8VDV7,Tbc1d19,Rab-GAP TBC domain-containing protein,4,0.0,69692.8,120359.0,0.0,111538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586530.0,0.0
4227,CPNE5_MOUSE,Q8JZW4,Q8JZW4;Q9DC53;E9Q1V2,Cpne5,Copine-5,8,0.0,69612.4,721512.0,0.0,174909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4228,PSMD6_MOUSE,Q99JI4,Q99JI4,Psmd6,26S proteasome non-ATPase regulatory subunit 6,15,0.0,69471.3,1071090.0,0.0,283128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99211.4,1504000.0,116195.0
4229,P3C2A-2_MOUSE;P3C2A_MOUSE,Q61194;Q61194-2,Q61194;F8VPL2;Q61194-2,Pik3c2a,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,3,0.0,69263.7,269890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032300.0,0.0
4230,FMNL3_MOUSE,Q6ZPF4,Q6ZPF4;D3Z7A7;Q6ZPF4-2,Fmnl3,Formin-like protein 3,3,0.0,69227.4,113736.0,0.0,107455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431267.0,55607.0
4231,LA_MOUSE,P32067,P32067,Ssb,Lupus La protein homolog,12,0.0,69216.5,352932.0,0.0,87583.7,0.0,0.0,0.0,0.0,0.0,115180.0,0.0,223165.0,2815800.0,0.0
4232,TTC1_MOUSE,Q91Z38,Q91Z38;A2AJK8,Ttc1,Tetratricopeptide repeat protein 1,8,0.0,68836.6,3062720.0,0.0,125866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200743.0,424606.0,238762.0
4233,MORN4_MOUSE,Q6PGF2,Q6PGF2,Morn4,MORN repeat-containing protein 4,2,0.0,68823.4,275968.0,0.0,172558.0,0.0,0.0,0.0,124025.0,0.0,0.0,0.0,103312.0,2315610.0,0.0
4234,NMT2_MOUSE,O70311,O70310;O70311;A2AJH3;F7APP3,Nmt2,Glycylpeptide N-tetradecanoyltransferase 2,6,0.0,68712.5,1153900.0,0.0,96278.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89637.5,1048850.0,0.0
4235,PTN12_MOUSE,P35831,P35831,Ptpn12,Tyrosine-protein phosphatase non-receptor type 12,2,0.0,68597.4,434269.0,0.0,217471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937086.0,0.0
4236,NPRL3_MOUSE,Q8VIJ8,Q8VIJ8;A7M7S2,Nprl3,GATOR complex protein NPRL3,1,0.0,68537.1,562832.0,0.0,182591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,A0A0R4J0B8_MOUSE;J3QQ44_MOUSE,A0A0R4J0B8;J3QQ44,A0A0R4J0B8;J3QQ44,Sh3gl3,"Isoform of Q62421, Endophilin-A3",1,0.0,68410.3,1129410.0,0.0,132791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68216.1,0.0
4238,RABE1-3_MOUSE;RABE1-6_MOUSE;RABE1_MOUSE,O35551;O35551-3;O35551-6,O35551;J3QJV7;O35551-2;O35551-3;O35551-4;O35551-5;O35551-6,Rabep1,Rab GTPase-binding effector protein 1,18,0.0,67637.3,1452490.0,0.0,295066.0,0.0,0.0,0.0,0.0,0.0,49072.8,0.0,282654.0,2986330.0,136871.0
4239,PNCB_MOUSE,Q8CC86,Q8CC86,Naprt,Nicotinate phosphoribosyltransferase,3,0.0,67306.4,493342.0,0.0,222363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,CADH6_MOUSE,P97326,P97326,Cdh6,Cadherin-6,4,0.0,67305.1,0.0,0.0,51657.0,0.0,0.0,0.0,70663.2,0.0,0.0,0.0,0.0,2114640.0,0.0
4241,A0A0A6YW80_MOUSE;A0A0A6YX86_MOUSE;G3X8Y3_MOUSE,A0A0A6YW80;A0A0A6YX86;G3X8Y3,A0A0A6YW80;A0A0A6YX86;G3X8Y3,Naa15,"Isoform of Q80UM3, N-alpha-acetyltransferase 15, NatA auxiliary subunit",1,0.0,67296.0,441523.0,0.0,65565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,WBP11_MOUSE,Q923D5,Q923D5,Wbp11,WW domain-binding protein 11,4,0.0,67245.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170408.0,0.0,346510.0,0.0,70846.7
4243,ALAT2_MOUSE,Q8BGT5,Q8BGT5,Gpt2,Alanine aminotransferase 2,2,0.0,67209.3,528811.0,0.0,81866.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,GRM4_MOUSE,Q68EF4,Q68EF4;A0A140T8R6;A0A338P7K6;G3XA00;Q68EF4-2,Grm4,Metabotropic glutamate receptor 4,10,0.0,67173.9,0.0,0.0,148660.0,0.0,0.0,0.0,140884.0,0.0,62173.6,0.0,0.0,2533200.0,0.0
4245,HPBP1_MOUSE,Q99P31,Q99P31;A0A0U1RPE7;A0A0U1RPF2;A0A0U1RQ49,Hspbp1,Hsp70-binding protein 1,5,0.0,66986.0,1147420.0,0.0,196338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848840.0,0.0
4246,ITA1_MOUSE,Q3V3R4,Q3V3R4,Itga1,Integrin alpha-1,3,0.0,66900.2,0.0,0.0,0.0,0.0,0.0,34839.2,0.0,0.0,47983.8,0.0,89532.5,666303.0,60733.6
